Dwelling ID,Device(HHP/mHP+capacity),Tariff Type,Weather(mild/extreme),Peak Electricity Consumption (Feb 11) 1600-1900,Total Electricity Consumption (Feb10-12),Total gas Consumption (Feb10-12),R(K/W),C(J/K),g(m^2)
EOH0571,mHP 7 kW,Flat,extreme,4.342,70.771,0.0,0.0046397316275653,204031406.3595179,19.5083455925175
EOH0575,mHP 7 kW,Flat,extreme,3.98,70.142,0.0,0.0057043700916753,52373660.7811647,3.3071033080203245
EOH0576,mHP 7 kW,Flat,extreme,2.139,21.679,0.0,0.0166310846798986,24166372.08646543,3.3222989653454262
EOH0577,mHP 7 kW,Flat,extreme,3.913,61.333,0.0,0.0058114489836193,30885297.340018656,9.635982154329698
EOH0578,mHP 7 kW,Flat,extreme,3.47,53.985,0.0,0.0077433469705816,38038058.05197397,1.0016138762019185e-06
EOH0582,mHP 7 kW,Flat,extreme,3.652,56.991,0.0,0.0068300439576336,24779531.710060906,3.2445640980674533
EOH0603,mHP 7 kW,Flat,extreme,4.615,96.437,0.0,0.0043535895997091,85407234.7627014,1.0016777262797616e-06
EOH0616,mHP 10 kW,Flat,extreme,7.944,180.814,0.0,0.002238260648859,136395203.82131934,1.0045752168179267e-06
EOH0618,mHP 7 kW,Flat,extreme,4.6,95.557,0.0,0.0043796355766706,56963795.62525564,1.003366257359371e-06
EOH0630,mHP 7 kW,Flat,extreme,3.482,54.346,0.0,0.0076816953431791,35994913.07533688,1.0009310029569677e-06
EOH0643,mHP 7 kW,Flat,extreme,3.79,61.191,0.0,0.0063084928120257,18315061.07152043,3.18060468844347
EOH0645,mHP 7 kW,Flat,extreme,3.853,59.865,0.0,0.0059926458641268,68410730.56762114,9.932297155193083
EOH0648,mHP 7 kW,Flat,extreme,5.131,103.873,0.0,0.0035804416671317,73943949.33759406,10.282706694629026
EOH0651,mHP 7 kW,Flat,extreme,2.532,76.939,0.0,0.0037976731230041,53631532.48872591,29.999999895561512
EOH0652,mHP 7 kW,Flat,extreme,4.477,88.882,0.0,0.004565720599784,112771038.5955604,3.506045798378614
EOH0653,mHP 7 kW,Flat,extreme,2.741,27.261,0.0,0.0153606904307347,27228835.03336125,1.0001566774609802e-06
EOH0655,mHP 7 kW,Flat,extreme,4.014,63.736,0.0,0.0054860440321134,139945643.4747731,12.838542053577743
EOH0663,mHP 7 kW,Flat,extreme,3.484,52.992,0.0,0.0076700209637859,16932493.464265894,1.0000216751563273e-06
EOH0667,mHP 17 kW,Flat,extreme,13.115,273.302,0.0,0.0013553343948209,77914590.3912302,29.9999999973202
EOH0668,mHP 7 kW,Flat,extreme,4.603,95.574,0.0,0.0043743485794485,52931126.20542581,1.0011290813155922e-06
EOH0669,mHP 7 kW,Flat,extreme,4.268,82.31,0.0,0.0050171690334775,28192342.590722032,0.2895276339022765
EOH0683,mHP 7.5 kW,Flat,extreme,6.046,131.589,0.0,0.0028853776753854,50425877.50689952,8.895736468565667
EOH0687,mHP 7 kW,Flat,extreme,3.911,69.426,0.0,0.0059568052415552,27185522.03799993,1.0007018695150097e-06
EOH0690,mHP 7 kW,Flat,extreme,4.667,84.16,0.0,0.0041569519371898,70617531.16329417,15.062291648038116
EOH0697,mHP 7 kW,Flat,extreme,3.631,60.777,0.0,0.0069815541705493,117559946.68480933,1.0021173474182304e-06
EOH0699,mHP 7 kW,Flat,extreme,3.686,56.249,0.0,0.0067011795598252,11627786.186552132,2.783307332946187
EOH0702,mHP 7 kW,Flat,extreme,3.591,57.711,0.0,0.0071197989064387,88357225.65923177,1.6320090187102947
EOH0728,mHP 7 kW,Flat,extreme,4.344,89.278,0.0,0.0034033205642317,101577322.3519494,29.99999999893656
EOH0732,mHP 7 kW,Flat,extreme,4.486,81.236,0.0,0.0044805821203023,55266732.26260284,11.548185341114747
EOH0737,mHP 7 kW,Flat,extreme,4.177,75.529,0.0,0.0051744060579913,39380951.616615705,4.927220035237754
EOH0745,mHP 7 kW,Flat,extreme,4.198,76.101,0.0,0.0051591972693953,15165364.703988686,1.902276857243654
EOH0746,mHP 7 kW,Flat,extreme,2.846,27.736,0.0,0.0131903795168077,19843600.51776418,3.5420575051331147
EOH0749,mHP 7 kW,Flat,extreme,4.569,95.357,0.0,0.0044322210482481,203988700.1069644,1.0005142296170754e-06
EOH0764,mHP 7 kW,Flat,extreme,3.742,64.398,0.0,0.0065286235920648,88977450.81428744,0.4033841334215728
EOH0766,mHP 7 kW,Flat,extreme,3.475,53.49,0.0,0.007721072337142,24730231.834031377,1.0199539955351352e-06
EOH0769,mHP 7 kW,Flat,extreme,4.601,94.561,0.0,0.0043730376134696,36794328.01698725,0.4632511008612851
EOH0788,mHP 7 kW,Flat,extreme,3.651,56.958,0.0,0.0068046088827414,59142876.50974536,4.647488447512791
EOH0789,mHP 7.5 kW,Flat,extreme,5.913,134.75,0.0,0.0030203190678801,123723448.19030294,1.0001770354880926e-06
EOH0791,mHP 7 kW,Flat,extreme,4.249,83.772,0.0,0.0050619516339547,127684049.17077102,0.1073969831412292
EOH0793,mHP 7 kW,Flat,extreme,3.7,62.222,0.0,0.0066906256303578,43127849.246370815,0.34877924769285
EOH0808,mHP 7 kW,Flat,extreme,3.364,44.609,0.0,0.0082151886062715,14959720.30672107,4.536721996027406
EOH0810,mHP 7 kW,Flat,extreme,4.858,93.047,0.0,0.0039093742875844,41442735.93478372,11.386320762610552
EOH0813,mHP 7 kW,Flat,extreme,1.499,63.689,0.0,0.0046770776547835,174757328.5807787,25.57386240289412
EOH0818,mHP 7 kW,Flat,extreme,3.168,39.739,0.0,0.0096358787172842,18847554.03027045,2.770916913905096
EOH0822,mHP 7 kW,Flat,extreme,3.67,58.436,0.0,0.0067504735876101,42776656.7306631,3.392596212304283
EOH0830,mHP 7 kW,Flat,extreme,4.331,85.419,0.0,0.0048845075926439,35056034.46025532,1.001206221894964e-06
EOH0836,mHP 7 kW,Flat,extreme,3.374,46.709,0.0,0.0081629030143908,41801310.46119342,4.38998484533483
EOH0837,mHP 7 kW,Flat,extreme,4.245,78.469,0.0,0.0050144402385379,66290287.52399858,5.302315852569045
EOH0851,mHP 7 kW,Flat,extreme,3.299,46.797,0.0,0.0087542961163885,23689828.018735223,0.3813365171795979
EOH0857,mHP 7 kW,Flat,extreme,3.716,63.047,0.0,0.0066356585889462,41163843.5277964,1.0090503524873155e-06
EOH0876,mHP 7 kW,Flat,extreme,3.713,58.277,0.0,0.0065325525096182,106434294.52047956,6.209419327861087
EOH0889,mHP 7 kW,Flat,extreme,2.933,32.756,0.0,0.0121160973662791,21703171.18914486,1.4061350463309898
EOH0894,mHP 7 kW,Flat,extreme,4.37,79.698,0.0,0.0047237140430674,43034539.06792752,8.465355329887554
EOH0896,mHP 7 kW,Flat,extreme,4.348,85.461,0.0,0.0048296051170751,83843993.56495051,2.019244333910485
EOH0901,mHP 7 kW,Flat,extreme,3.939,71.058,0.0,0.0058716774887528,36935148.31765024,1.0004775399034648e-06
EOH0904,mHP 7 kW,Flat,extreme,2.81,29.729,0.0,0.0140511595230814,26010810.406985413,1.0000239319874075e-06
EOH0918,mHP 7 kW,Flat,extreme,3.688,61.732,0.0,0.0067438703880748,37102663.768778674,0.1518401740624
EOH0922,mHP 7 kW,Flat,extreme,4.442,88.694,0.0,0.0046537581447793,36823057.48473119,1.0443616874814077
EOH0923,mHP 9 kW,Flat,extreme,7.291,162.2,0.0,0.0023989604981844,93180511.56380372,5.623572912570257
EOH0930,mHP 7 kW,Flat,extreme,4.507,92.159,0.0,0.0045413459374716,42399505.71126524,1.0003089567534456e-06
EOH0934,mHP 7 kW,Flat,extreme,5.178,108.413,0.0,0.0035437561882592,97728592.30254713,7.345274306104192
EOH0937,mHP 7 kW,Flat,extreme,4.612,94.546,0.0,0.0043530687902096,33233098.87665505,0.6595623185632625
EOH0943,mHP 7 kW,Flat,extreme,0.0,48.299,0.0,0.0053044881017357,94943737.24221209,29.99999998624243
EOH0953,mHP 7 kW,Flat,extreme,3.968,70.733,0.0,0.0057569149195167,46055693.84411965,1.9605334878157616
EOH0957,mHP 8.5 kW,Flat,extreme,6.657,151.296,0.0,0.0026927467554408,74343604.92922807,1.0017738904875511e-06
EOH0958,mHP 7 kW,Flat,extreme,4.418,75.985,0.0,0.0045852622903475,27083003.366254307,13.669572486746896
EOH0975,mHP 7 kW,Flat,extreme,3.929,69.698,0.0,0.0059027845125015,23521544.19433994,1.0008855824510482e-06
EOH0979,mHP 7 kW,Flat,extreme,3.535,56.786,0.0,0.0057703035536677,76812356.54116093,15.52465491183836
EOH0988,mHP 7 kW,Flat,extreme,3.026,34.399,0.0,0.0109441956078382,18016842.14032427,3.060628477373301
EOH0991,mHP 7 kW,Flat,extreme,4.391,84.639,0.0,0.0047351736276096,29927971.18909051,2.90581128559598
EOH0999,mHP 7 kW,Flat,extreme,3.415,50.062,0.0,0.0079873712955314,41482013.74958771,2.256792692817922
EOH1000,mHP 7 kW,Flat,extreme,3.42,48.241,0.0,0.0079328660674775,19563210.592590854,3.2603100039894573
EOH1003,mHP 7 kW,Flat,extreme,4.75,80.478,0.0,0.0039329139090755,176784494.4343851,23.81413093499396
EOH1018,mHP 7 kW,Flat,extreme,4.063,67.722,0.0,0.0054193832248192,24548851.021194696,7.918345113949314
EOH1019,mHP 7 kW,Flat,extreme,3.72,63.149,0.0,0.006619488328533,39651079.18845556,1.0080660976442527e-06
EOH1041,mHP 7 kW,Flat,extreme,3.841,60.396,0.0,0.0060695370724749,25305111.49125204,7.233564752000948
EOH1042,mHP 7 kW,Flat,extreme,5.61,116.218,0.0,0.0030862495472677,138135644.46395507,16.638403963742572
EOH1045,mHP 7 kW,Flat,extreme,0.0,37.139,0.0,0.0060886304564681,111906715.88172376,29.99999998989183
EOH1046,mHP 7 kW,Flat,extreme,4.531,91.285,0.0,0.0044993090211865,20382617.69464573,1.0016981475169148e-06
EOH1048,mHP 7 kW,Flat,extreme,3.894,63.978,0.0,0.0059090466119031,59065285.13651024,6.8450770949550135
EOH1053,mHP 8.5 kW,Flat,extreme,6.847,148.197,0.0,0.0025443394578868,68157491.71771652,11.927389606583008
EOH1062,mHP 7 kW,Flat,extreme,3.559,55.677,0.0,0.0073029857786761,17349409.345989764,1.00069161414907e-06
EOH1070,mHP 7 kW,Flat,extreme,3.2,42.725,0.0,0.0094403343110381,26996250.531469647,1.2191497791633663
EOH1085,mHP 7 kW,Flat,extreme,5.241,112.694,0.0,0.0034882656564764,46408939.16901709,4.846204123720495
EOH1092,mHP 7 kW,Flat,extreme,3.858,66.544,0.0,0.0060893742584364,61954949.72785015,2.485182016325377
EOH1097,mHP 7 kW,Flat,extreme,3.658,59.168,0.0,0.0068652953013457,17338430.042506013,1.0005593993629706e-06
EOH1103,mHP 7 kW,Flat,extreme,4.958,94.592,0.0,0.0037639625621462,72892878.70789778,14.054040384394607
EOH1109,mHP 7 kW,Flat,extreme,4.47,90.417,0.0,0.0046095405333672,32231380.755113635,1.0003146642785415e-06
EOH1114,mHP 7 kW,Flat,extreme,4.756,100.395,0.0,0.0041316742081125,45974293.98481219,1.0001030196124948e-06
EOH1135,mHP 7 kW,Flat,extreme,4.364,85.076,0.0,0.0048065121721165,26870106.292233333,1.014082828864514
EOH1147,mHP 7 kW,Flat,extreme,4.732,96.938,0.0,0.0041534639824978,30069189.27649646,2.03091410409414
EOH1154,mHP 7 kW,Flat,extreme,4.991,101.678,0.0,0.0037613433535768,84726414.9019682,7.622534206467807
EOH1166,mHP 7 kW,Flat,extreme,3.086,36.57,0.0,0.0102954996994542,51205418.89684712,4.122767301111545
EOH1171,mHP 7 kW,Flat,extreme,3.577,49.493,0.0,0.0070353753544904,22398859.91213446,8.647032272203719
EOH1175,mHP 7 kW,Flat,extreme,5.224,111.582,0.0,0.0035021844362518,77400420.13417755,5.665875251903684
EOH1186,mHP 7 kW,Flat,extreme,4.727,96.795,0.0,0.0041542961701422,48237687.27522992,2.895972395977277
EOH1191,mHP 7 kW,Flat,extreme,1.975,39.272,0.0,0.0079760327151448,33453684.50517701,12.50535976809535
EOH1207,mHP 7 kW,Flat,extreme,4.727,91.768,0.0,0.0041113312551282,75549465.85657865,8.88648742615821
EOH1239,mHP 7 kW,Flat,extreme,4.438,88.648,0.0,0.0046600038371555,37830889.47319085,1.0247040997267458
EOH1242,mHP 7 kW,Flat,extreme,3.612,56.358,0.0,0.0069995050848912,35597001.51801246,3.0556227868267367
EOH1249,mHP 7 kW,Flat,extreme,3.043,35.124,0.0,0.0107130372715984,110564457.18649752,4.244938735158652
EOH1251,mHP 7 kW,Flat,extreme,4.508,91.169,0.0,0.0045394089100156,25260974.01793093,1.0009423466382524e-06
EOH1254,mHP 7 kW,Flat,extreme,3.417,50.827,0.0,0.0080283722515847,20505845.920043048,0.2750103499425577
EOH1255,mHP 7 kW,Flat,extreme,4.522,83.302,0.0,0.0044215712220435,95660863.93427809,11.08982507960293
EOH1260,mHP 7 kW,Flat,extreme,0.0,27.639,0.0,0.0062738191870215,202409087.96232283,29.9999999898202
EOH1281,mHP 7 kW,Flat,extreme,2.542,19.261,0.0,0.0209119352187812,14683999.17753535,0.559758372801963
EOH1286,mHP 7 kW,Flat,extreme,3.841,65.817,0.0,0.0061606875791176,29443713.017869543,1.4001097186567963
EOH1302,mHP 7 kW,Flat,extreme,3.401,51.851,0.0,0.0081292198170095,59249899.0870322,1.018153955241593e-06
EOH1304,mHP 7 kW,Flat,extreme,3.615,58.434,0.0,0.007049143380072,23665571.98789078,1.0009141201230237e-06
EOH1306,mHP 7 kW,Flat,extreme,3.605,51.722,0.0,0.0069120590035092,80641301.50261433,8.906306726012891
EOH1311,mHP 7 kW,Flat,extreme,5.032,108.919,0.0,0.0037480133745175,69416468.10293978,1.1677236396699138
EOH1327,mHP 7 kW,Flat,extreme,3.54,55.22,0.0,0.0073958396672002,18940635.61577901,1.0009051531317487e-06
EOH1328,mHP 7 kW,Flat,extreme,4.23,82.701,0.0,0.0051063472765033,70735812.3121734,1.089770581539482e-06
EOH1330,mHP 7 kW,Flat,extreme,3.088,34.112,0.0,0.0102039344462999,16641515.219603537,5.839530391452306
EOH1336,mHP 7 kW,Flat,extreme,3.99,71.252,0.0,0.0056886396386301,48879578.64884592,2.371824073063605
EOH1346,mHP 7 kW,Flat,extreme,4.768,101.881,0.0,0.0041134955195778,230147002.06522647,1.0008759987196805e-06
EOH1349,mHP 7 kW,Flat,extreme,3.612,59.818,0.0,0.0070612671132434,72961140.29251853,1.002430025789487e-06
EOH1358,mHP 7 kW,Flat,extreme,2.691,45.723,0.0,0.0070581854500855,48827091.901945904,13.111128132269004
EOH1360,mHP 7 kW,Flat,extreme,5.307,107.423,0.0,0.0033774370521063,32534980.38898994,13.461039118332788
EOH1366,mHP 7 kW,Flat,extreme,4.968,108.076,0.0,0.0038358616529901,92626434.832348,1.0075915955304226e-06
EOH1390,mHP 7 kW,Flat,extreme,5.268,118.301,0.0,0.0034837418815171,33592897.64904828,1.0001784377319949e-06
EOH1392,mHP 7 kW,Flat,extreme,1.889,51.163,0.0,0.0059762215440375,65512682.77230836,18.41418830822045
EOH1401,mHP 7 kW,Flat,extreme,3.541,51.791,0.0,0.0072664144734459,35082873.989193045,5.325644004001245
EOH1404,mHP 7 kW,Flat,extreme,4.291,80.537,0.0,0.0049356586790302,29188816.54540034,3.3036199166501965
EOH1406,mHP 7 kW,Flat,extreme,3.61,59.406,0.0,0.0070702875000523,49706833.97851272,1.0003508549785806e-06
EOH1409,mHP 7 kW,Flat,extreme,4.339,82.738,0.0,0.004830332354338,42042555.59240426,3.714706192680118
EOH1412,mHP 7 kW,Flat,extreme,3.4,50.169,0.0,0.008085256499745,56972519.79294696,1.8219528164742904
EOH1414,mHP 7 kW,Flat,extreme,3.372,48.228,0.0,0.0082549610026666,21733260.427359533,1.5535887046119876
EOH1415,mHP 7 kW,Flat,extreme,3.925,58.635,0.0,0.0056610367316676,76232563.5559647,15.09979770507482
EOH1416,mHP 8 kW,Flat,extreme,6.447,141.048,0.0,0.0027076371665957,83310535.54413804,9.155224528578971
EOH1423,mHP 7 kW,Flat,extreme,5.021,93.742,0.0,0.0036776662140461,23423947.30433424,15.703004051231666
EOH1446,mHP 7 kW,Flat,extreme,4.515,92.965,0.0,0.0045265845517112,66195014.99393064,1.0003274891864155e-06
EOH1457,mHP 7 kW,Flat,extreme,3.85,65.436,0.0,0.0061033930040928,51410857.38538057,3.1885289962660126
EOH1459,mHP 7 kW,Flat,extreme,4.044,73.226,0.0,0.0055331390828347,77143295.21772961,2.942881429122359
EOH1472,mHP 7 kW,Flat,extreme,4.386,82.961,0.0,0.0047209743151528,43962733.3508087,5.476674156423267
EOH1478,mHP 7 kW,Flat,extreme,3.757,64.241,0.0,0.006478536220664,33321207.69364995,1.0001568249618163e-06
EOH1484,mHP 8 kW,Flat,extreme,6.322,143.945,0.0,0.0028210006650333,110321701.94535106,0.0099852254453646
EOH1485,mHP 7 kW,Flat,extreme,4.514,87.188,0.0,0.0044800744149166,43671332.360722885,5.663137570608602
EOH1502,mHP 7 kW,Flat,extreme,4.633,96.773,0.0,0.0043240793881378,64198851.14301984,1.0006905675058404e-06
EOH1512,mHP 7 kW,Flat,extreme,3.552,52.456,0.0,0.0072190467328903,40487234.10434465,5.21618790699403
EOH1521,mHP 7 kW,Flat,extreme,3.324,45.106,0.0,0.0085336067101625,14241034.55595361,2.1567167768577806
EOH1530,mHP 7 kW,Flat,extreme,4.033,74.998,0.0,0.0055993896187785,49996501.66174627,1.006270122130712e-06
EOH1543,mHP 7 kW,Flat,extreme,3.821,68.015,0.0,0.0062526135343051,170977239.4887227,1.0010117614082415e-06
EOH1544,mHP 7 kW,Flat,extreme,4.303,85.125,0.0,0.0049440910334882,57994078.492606826,0.0733476394317338
EOH1562,mHP 7 kW,Flat,extreme,3.921,71.593,0.0,0.0059256670057636,116697389.23656444,1.000659043004098e-06
EOH1566,mHP 7 kW,Flat,extreme,4.182,74.89,0.0,0.0051528512616955,39967014.52492597,5.875020965464334
EOH1578,mHP 7 kW,Flat,extreme,3.729,59.692,0.0,0.0065324323752723,21722073.151207216,2.9678964251157884
EOH1585,mHP 7 kW,Flat,extreme,2.572,21.278,0.0,0.0199009860844082,48446842.05100152,1.0013572009008998e-06
EOH1588,mHP 7 kW,Flat,extreme,5.008,109.567,0.0,0.0037850198036128,130527321.2690991,1.0015758469973537e-06
EOH1602,mHP 7 kW,Flat,extreme,3.762,62.904,0.0,0.0064182186107134,63761943.40170234,2.606135480594494
EOH1614,mHP 7 kW,Flat,extreme,3.379,45.469,0.0,0.0081011720943789,27943301.826477807,5.508740117405007
EOH1628,mHP 7 kW,Flat,extreme,3.829,68.053,0.0,0.0062237307692245,96229533.9482725,1.001278486350261e-06
EOH1637,mHP 7 kW,Flat,extreme,4.562,92.568,0.0,0.0044445940936378,22292095.92614524,1.0016475302366908e-06
EOH1646,mHP 7 kW,Flat,extreme,3.796,59.532,0.0,0.006238772148189,23725124.08064752,6.157613803752952
EOH1660,mHP 7 kW,Flat,extreme,4.617,96.176,0.0,0.0043511178331933,60361841.29237223,1.000548025258688e-06
EOH1662,mHP 7 kW,Flat,extreme,4.317,83.457,0.0,0.0049035009409132,28678127.64930965,1.0661019510447407
EOH1663,mHP 7 kW,Flat,extreme,4.288,72.626,0.0,0.0044138734905438,50355111.29851444,20.91325672165404
EOH1664,mHP 7 kW,Flat,extreme,3.354,45.525,0.0,0.0082859591331774,25625162.1332036,4.248223988439425
EOH1666,mHP 7 kW,Flat,extreme,4.864,86.195,0.0,0.0038473476944812,72502954.64316767,19.962867617886538
EOH1671,mHP 7 kW,Flat,extreme,2.125,20.833,0.0,0.0169665470577098,9447074.529977595,3.0175153388136664
EOH1684,mHP 7 kW,Flat,extreme,0.823,28.164,0.0,0.0106227606769423,45526291.8676243,10.90182696193774
EOH1685,mHP 7 kW,Flat,extreme,3.799,63.928,0.0,0.0062706026661344,151308402.2829135,3.59653546436782
EOH1699,mHP 7 kW,Flat,extreme,3.856,62.648,0.0,0.0060196769317195,159890028.2744268,7.461494104234823
EOH1700,mHP 7 kW,Flat,extreme,3.651,59.812,0.0,0.006895082677227,24600556.60734118,1.0003962751033091e-06
EOH1703,mHP 7 kW,Flat,extreme,3.805,61.864,0.0,0.0062374057092305,27926572.06013603,4.271497625275603
EOH1704,mHP 7 kW,Flat,extreme,3.44,53.023,0.0,0.0079068890402849,43418364.097831234,1.0022351964685542e-06
EOH1705,mHP 7 kW,Flat,extreme,3.628,58.476,0.0,0.0069695256440922,32740672.064575206,1.1660602852799824
EOH1708,mHP 7 kW,Flat,extreme,3.595,57.208,0.0,0.0071135725488405,33770103.55232829,1.2748346982879202
EOH1711,mHP 7 kW,Flat,extreme,3.679,62.191,0.0,0.0067821627951821,65804313.25965666,1.0023225132108603e-06
EOH1712,mHP 7 kW,Flat,extreme,4.847,103.446,0.0,0.0039997371428159,47820944.72625748,1.003704590951977e-06
EOH1718,mHP 7 kW,Flat,extreme,4.018,70.62,0.0,0.0056301751868568,15479919.67182342,0.9431602321616088
EOH1725,mHP 7 kW,Flat,extreme,3.541,53.144,0.0,0.0073104060684853,29805688.750498887,3.478219649257708
EOH1738,mHP 7 kW,Flat,extreme,4.79,93.712,0.0,0.0040232868459944,45862154.92548893,8.372579953102433
EOH1744,mHP 7 kW,Flat,extreme,3.321,48.413,0.0,0.0086024543423076,55564528.797309525,0.5262198887784657
EOH1747,mHP 7 kW,Flat,extreme,0.742,28.239,0.0,0.0105815697331313,76003754.62867059,11.1255262519418
EOH1753,mHP 8 kW,Flat,extreme,6.3,138.808,0.0,0.0028111973058672,77593010.71476793,7.537473719705525
EOH1760,mHP 7 kW,Flat,extreme,2.794,29.499,0.0,0.0143316792802397,53448507.08146976,1.002435730035946e-06
EOH1761,mHP 7 kW,Flat,extreme,4.851,95.973,0.0,0.0039416547635237,38518130.53357261,7.803956924729697
EOH1764,mHP 8 kW,Flat,extreme,6.509,146.375,0.0,0.0026879148539841,121913231.96898362,2.718244232057204
EOH1765,mHP 7 kW,Flat,extreme,2.781,26.373,0.0,0.0143744707816335,17683915.140021835,2.31567907259228
EOH1769,mHP 7 kW,Flat,extreme,4.561,88.417,0.0,0.0044030002837283,31215680.034638096,5.295039816824239
EOH1771,mHP 7 kW,Flat,extreme,4.158,73.463,0.0,0.0052141278372465,25916199.886510056,5.427015341502176
EOH1775,mHP 7 kW,Flat,extreme,3.449,45.872,0.0,0.0077069352371128,12905368.709993651,6.0149621505022886
EOH1783,mHP 7 kW,Flat,extreme,2.969,31.777,0.0,0.0115567171695963,14488289.701202026,3.4448777322441217
EOH1794,mHP 7 kW,Flat,extreme,5.608,125.31,0.0,0.0031414084539903,67911426.6266352,3.4598147761977742
EOH1811,mHP 7 kW,Flat,extreme,2.866,28.23,0.0,0.0128563890035591,25324902.544813223,4.022846949385013
EOH1816,mHP 7 kW,Flat,extreme,3.06,38.851,0.0,0.0107372389250457,29480327.73509793,1.000053220564081e-06
EOH1818,mHP 7 kW,Flat,extreme,4.247,72.308,0.0,0.0049383496235197,56846086.61999726,12.181593115116366
EOH1834,mHP 7 kW,Flat,extreme,5.236,105.798,0.0,0.0034565990236982,48021086.96683484,12.20284664093294
EOH1837,mHP 7 kW,Flat,extreme,3.69,59.184,0.0,0.0066965230408673,22574031.11844369,2.0813113469759865
EOH1839,mHP 7 kW,Flat,extreme,3.928,71.99,0.0,0.0059052123576311,159643071.2936214,1.0049865582118824e-06
EOH1847,mHP 7 kW,Flat,extreme,2.796,27.429,0.0,0.0141973242385332,11866695.940893767,1.1985107595766844
EOH1852,mHP 7 kW,Flat,extreme,4.488,90.358,0.0,0.0045637144226617,48286157.75494622,1.4579297296781557
EOH1870,mHP 7 kW,Flat,extreme,4.986,99.976,0.0,0.0037566567787482,98975202.85700414,9.41570897965648
EOH1876,mHP 7 kW,Flat,extreme,5.532,101.429,0.0,0.0030975518582258,108121855.17599162,29.999999992009805
EOH1885,mHP 7 kW,Flat,extreme,5.083,93.443,0.0,0.0035795280651864,195624455.17776,20.466996587490726
EOH1886,mHP 9 kW,Flat,extreme,7.613,155.065,0.0,0.0021960563713951,93716582.16496424,29.99999999754375
EOH1888,mHP 7 kW,Flat,extreme,3.536,55.948,0.0,0.0074096615311569,31660813.30330041,0.1815412778150291
EOH1891,mHP 7 kW,Flat,extreme,3.849,66.327,0.0,0.006156795688211,19682273.58976411,1.0008940300383369e-06
EOH1893,mHP 7 kW,Flat,extreme,3.552,50.674,0.0,0.0071758992000512,40934916.47598168,7.261991518962903
EOH1904,mHP 9 kW,Flat,extreme,7.283,164.567,0.0,0.002412567274299,113968207.58602913,1.6092536639172488
EOH1912,mHP 7 kW,Flat,extreme,2.579,46.271,0.0,0.0069206129161061,51082109.16479016,13.74902672773699
EOH1925,mHP 7 kW,Flat,extreme,3.596,57.081,0.0,0.0070884198321959,62691264.62242973,2.2482394480501102
EOH1927,mHP 7 kW,Flat,extreme,4.069,73.863,0.0,0.0054664102017365,57537851.17305262,2.9367764477265634
EOH1934,mHP 7 kW,Flat,extreme,3.367,47.661,0.0,0.0082459978867544,39303641.987885766,2.938962369905947
EOH1935,mHP 7 kW,Flat,extreme,3.079,39.454,0.0,0.0105543436219187,27769014.3326931,1.0002835981134088e-06
EOH1940,mHP 7 kW,Flat,extreme,3.321,47.932,0.0,0.0086169148267312,23617970.61175512,1.0011100033348277e-06
EOH1942,mHP 7 kW,Flat,extreme,4.189,79.344,0.0,0.0051899423289901,36668492.75378093,1.0028279143764958
EOH1944,mHP 7 kW,Flat,extreme,4.177,79.432,0.0,0.0052291420266017,30609403.014138494,1.0007208047031804e-06
EOH1947,mHP 7 kW,Flat,extreme,3.368,49.922,0.0,0.0083217635648896,28885994.05231548,1.0009545785410002e-06
